user_id,product_id,rating,timestamp
U0150,P0354,3.3,1779138004
U0115,P0127,4.4,1781782708
U0049,P0358,4.9,1776536082
U0142,P0344,5.0,1776331207
U0287,P0253,5.0,1778550524
U0185,P0167,4.4,1777293487
U0215,P0483,4.7,1782657038
U0003,P0458,5.0,1779307915
U0030,P0455,5.0,1776547594
U0283,P0053,4.1,1780777480
U0192,P0318,5.0,1781184019
U0258,P0465,3.3,1783100518
U0288,P0312,4.2,1781763481
U0174,P0243,3.9,1779548953
U0087,P0400,3.6,1783259458
U0141,P0260,4.6,1777499006
U0083,P0482,5.0,1781822570
U0256,P0287,5.0,1779901529
U0192,P0045,5.0,1781519301
U0269,P0096,4.8,1777582899
U0163,P0327,5.0,1778179710
U0167,P0336,5.0,1777182639
U0244,P0245,3.1,1779147164
U0207,P0142,4.8,1780037103
U0043,P0463,5.0,1776243044
U0234,P0074,4.7,1778576323
U0173,P0427,3.5,1783509373
U0037,P0445,5.0,1780279119
U0135,P0052,5.0,1779860409
U0170,P0297,3.9,1779658863
U0279,P0413,3.3,1777197351
U0247,P0289,5.0,1781401544
U0107,P0050,4.6,1782575267
U0039,P0212,5.0,1780133819
U0168,P0168,4.2,1776699886
U0226,P0191,3.4,1781220496
U0189,P0351,4.4,1781716832
U0166,P0039,5.0,1778191654
U0098,P0307,5.0,1780932669
U0140,P0174,5.0,1777569046
U0179,P0439,4.4,1777446503
U0236,P0247,5.0,1782735812
U0190,P0417,5.0,1778577630
U0161,P0089,5.0,1783619841
U0239,P0081,4.2,1777850186
U0087,P0307,5.0,1776948656
U0157,P0401,5.0,1776157512
U0165,P0213,4.2,1783004603
U0136,P0383,4.6,1779114187
U0094,P0088,3.9,1783229580
U0255,P0115,5.0,1782015317
U0134,P0468,4.5,1781624110
U0077,P0140,5.0,1776494272
U0264,P0252,4.6,1783159153
U0119,P0049,5.0,1780153612
U0160,P0084,3.6,1779311115
U0099,P0157,5.0,1776316562
U0146,P0122,5.0,1776949065
U0175,P0062,5.0,1780540638
U0059,P0120,5.0,1781269364
U0141,P0159,5.0,1778292413
U0224,P0461,4.8,1777164454
U0168,P0448,4.1,1779624020
U0196,P0376,4.5,1781551554
U0187,P0185,5.0,1780815800
U0089,P0228,5.0,1778621164
U0222,P0009,5.0,1783092851
U0084,P0077,5.0,1781402837
U0079,P0186,5.0,1782261470
U0079,P0198,3.7,1781596965
U0119,P0401,5.0,1782030027
U0170,P0226,4.7,1778910731
U0128,P0217,4.6,1777309627
U0240,P0199,4.4,1779379307
U0207,P0039,5.0,1781678637
U0194,P0016,5.0,1778788435
U0162,P0017,5.0,1777170260
U0240,P0050,4.4,1783671244
U0003,P0191,5.0,1781462260
U0099,P0423,4.6,1779326623
U0131,P0354,5.0,1782248372
U0131,P0184,4.8,1777033324
U0294,P0185,5.0,1783331288
U0072,P0399,5.0,1779422017
U0197,P0378,5.0,1781883838
U0089,P0016,4.1,1778392297
U0184,P0429,3.8,1777130928
U0157,P0371,4.2,1783424827
U0237,P0399,4.2,1776790934
U0226,P0146,4.6,1781910518
U0290,P0286,5.0,1777824720
U0103,P0168,2.7,1779712267
U0236,P0423,4.6,1783375721
U0261,P0301,3.5,1777395841
U0123,P0365,5.0,1781921766
U0220,P0494,4.4,1783136968
U0169,P0433,5.0,1777598816
U0234,P0307,5.0,1775978915
U0176,P0140,5.0,1780576579
U0271,P0036,4.8,1778569879
U0071,P0458,5.0,1781297118
U0256,P0413,5.0,1778652902
U0030,P0050,4.6,1776363940
U0012,P0089,4.0,1779200763
U0206,P0282,5.0,1781335194
U0223,P0222,4.8,1782886415
U0045,P0419,5.0,1779739529
U0067,P0222,4.6,1778130798
U0165,P0487,5.0,1777067394
U0260,P0002,5.0,1779556532
U0127,P0359,3.7,1782038620
U0209,P0264,4.1,1781972464
U0084,P0014,4.2,1781123568
U0265,P0297,5.0,1778267110
U0214,P0297,4.7,1780479808
U0217,P0108,5.0,1778285197
U0118,P0486,5.0,1777094211
U0237,P0430,4.8,1777757931
U0125,P0199,5.0,1779653309
U0264,P0379,3.0,1780517371
U0039,P0062,5.0,1778160907
U0281,P0098,3.9,1782226248
U0238,P0499,5.0,1783002244
U0184,P0222,4.8,1777964722
U0208,P0169,5.0,1776393487
U0200,P0419,4.1,1783275954
U0130,P0013,4.4,1780020716
U0089,P0048,5.0,1777469962
U0164,P0274,4.9,1778985186
U0271,P0120,4.1,1783422613
U0136,P0122,5.0,1779877585
U0167,P0191,5.0,1780129050
U0231,P0129,5.0,1779223166
U0197,P0050,5.0,1780313041
U0294,P0002,5.0,1776637726
U0217,P0177,3.4,1780988041
U0073,P0062,5.0,1780334951
U0063,P0069,3.0,1779091144
U0165,P0128,5.0,1783065297
U0119,P0014,4.9,1780952051
U0289,P0059,4.5,1778846986
U0292,P0399,5.0,1781819264
U0056,P0359,5.0,1777011583
U0061,P0157,4.6,1777703607
U0285,P0432,5.0,1781146037
U0269,P0338,3.6,1780891718
U0210,P0001,5.0,1778819254
U0016,P0302,4.8,1780683758
U0257,P0367,3.8,1783219100
U0125,P0283,3.8,1781148998
U0123,P0423,5.0,1779002142
U0158,P0378,3.5,1781857338
U0194,P0153,5.0,1779715930
U0001,P0031,4.6,1779767734
U0271,P0035,3.7,1777468538
U0085,P0475,4.8,1783635662
U0117,P0447,5.0,1781365094
U0055,P0238,4.7,1778933670
U0270,P0292,4.2,1782166697
U0229,P0242,4.8,1781419066
U0138,P0187,3.6,1776469932
U0122,P0045,5.0,1779679419
U0034,P0212,5.0,1778646082
U0094,P0418,4.9,1778813122
U0065,P0400,5.0,1779263525
U0200,P0348,4.3,1780000069
U0209,P0155,4.4,1779426689
U0192,P0273,5.0,1778331482
U0228,P0481,5.0,1782752303
U0182,P0333,5.0,1776755662
U0039,P0087,5.0,1783483197
U0117,P0477,5.0,1778409065
U0186,P0379,3.2,1778666365
U0228,P0208,4.4,1780670723
U0273,P0215,3.8,1780254532
U0143,P0407,5.0,1782256028
U0006,P0204,4.8,1776230065
U0021,P0152,4.6,1780963981
U0118,P0242,4.1,1782500428
U0111,P0338,5.0,1779437004
U0128,P0056,4.0,1782839091
U0250,P0062,5.0,1780218915
U0154,P0114,4.5,1781071502
U0078,P0355,4.3,1778273153
U0184,P0072,4.6,1783343583
U0133,P0160,4.8,1781173952
U0034,P0021,5.0,1776163058
U0024,P0206,5.0,1779641888
U0273,P0212,5.0,1781539840
U0139,P0429,4.9,1776395036
U0100,P0129,4.4,1782279365
U0091,P0392,3.8,1782825994
U0144,P0054,4.7,1777894922
U0001,P0204,5.0,1780079616
U0241,P0423,4.6,1777787103
U0145,P0260,5.0,1781643990
U0246,P0128,5.0,1782947382
U0060,P0098,5.0,1778077452
U0099,P0405,4.8,1783389113
U0079,P0376,4.5,1776285039
U0134,P0016,4.1,1782117005
U0138,P0342,4.6,1780612361
U0263,P0121,5.0,1783415853
U0246,P0075,4.0,1782916606
U0168,P0351,4.0,1779160254
U0187,P0413,5.0,1782624191
U0134,P0393,3.5,1780554348
U0237,P0126,4.1,1778962121
U0116,P0054,4.6,1777607747
U0197,P0173,5.0,1777277192
U0253,P0399,5.0,1778483082
U0139,P0463,5.0,1782542603
U0081,P0187,5.0,1779047626
U0245,P0177,5.0,1782072145
U0050,P0078,4.8,1778442354
U0025,P0086,4.3,1781810665
U0152,P0078,3.3,1781332204
U0263,P0098,5.0,1782656812
U0278,P0049,4.0,1780329693
U0230,P0223,5.0,1780804557
U0275,P0396,5.0,1777409915
U0164,P0019,5.0,1777643233
U0172,P0463,3.1,1781616218
U0022,P0126,5.0,1777112469
U0238,P0184,5.0,1781302877
U0137,P0285,5.0,1779056654
U0064,P0208,4.8,1777503614
U0214,P0040,4.3,1781047454
U0295,P0181,5.0,1776352245
U0261,P0281,4.9,1780295759
U0193,P0158,4.6,1780081836
U0075,P0283,4.6,1777292309
U0257,P0343,5.0,1779604491
U0075,P0054,5.0,1783026585
U0150,P0002,5.0,1782128416
U0175,P0142,4.6,1780872199
U0055,P0274,5.0,1778634630
U0231,P0084,4.2,1779985515
U0119,P0412,5.0,1778251098
U0183,P0053,5.0,1777111962
U0012,P0376,4.1,1783173566
U0052,P0284,4.8,1776985439
U0270,P0289,5.0,1780665153
U0115,P0401,5.0,1780848361
U0265,P0372,5.0,1781464527
U0199,P0199,5.0,1781833254
U0062,P0251,4.6,1782003605
U0201,P0046,4.1,1779795587
U0191,P0354,5.0,1782643691
U0063,P0408,4.7,1781386745
U0042,P0161,5.0,1776198451
U0066,P0062,4.8,1782186557
U0094,P0412,5.0,1781874083
U0113,P0401,4.6,1775956058
U0072,P0265,5.0,1778074788
U0071,P0318,4.4,1778669393
U0138,P0413,4.7,1778029316
U0116,P0026,5.0,1778743746
U0158,P0396,5.0,1781734244
U0074,P0412,4.6,1778670183
U0013,P0152,5.0,1779978956
U0099,P0016,5.0,1776457194
U0250,P0160,4.6,1776882157
U0145,P0012,5.0,1780470047
U0216,P0458,4.8,1775949162
U0182,P0303,5.0,1782467606
U0054,P0381,5.0,1779311122
U0241,P0045,5.0,1780055558
U0049,P0423,4.8,1777532121
U0036,P0077,4.6,1778620565
U0091,P0050,5.0,1780033104
U0197,P0317,5.0,1782855362
U0102,P0017,5.0,1776554553
U0210,P0012,5.0,1777322094
U0058,P0067,4.0,1779581900
U0126,P0334,5.0,1780855182
U0196,P0224,4.9,1781958981
U0129,P0412,4.8,1776690056
U0272,P0316,3.8,1779112347
U0007,P0177,3.5,1781169701
U0225,P0274,5.0,1781382503
U0135,P0307,4.5,1782478455
U0147,P0245,5.0,1776726307
U0135,P0330,4.7,1778479222
U0190,P0257,4.6,1781257237
U0226,P0032,5.0,1778843929
U0069,P0325,3.7,1778250906
U0271,P0103,4.8,1783672700
U0190,P0318,4.7,1778306958
U0125,P0245,4.5,1782608551
U0094,P0417,4.0,1776866650
U0254,P0055,5.0,1776429559
U0079,P0417,5.0,1778072575
U0039,P0235,3.9,1783053823
U0252,P0056,5.0,1780814841
U0028,P0316,5.0,1781193728
U0162,P0282,5.0,1782303729
U0239,P0466,4.8,1779420015
U0236,P0337,3.5,1781063182
U0271,P0038,5.0,1776798740
U0031,P0099,4.2,1775941410
U0086,P0123,5.0,1777136850
U0028,P0358,4.0,1780969584
U0122,P0126,3.8,1777748689
U0083,P0081,4.7,1783008447
U0296,P0012,5.0,1781647325
U0113,P0369,4.0,1776072394
U0227,P0354,5.0,1781246824
U0202,P0110,4.2,1782809785
U0045,P0148,3.4,1777543850
U0159,P0174,5.0,1781742193
U0282,P0379,5.0,1778845322
U0221,P0434,3.8,1779780076
U0216,P0148,4.7,1783463261
U0043,P0107,4.6,1778020490
U0286,P0354,4.1,1781434689
U0001,P0449,4.9,1783073721
U0184,P0159,5.0,1782266253
U0226,P0114,5.0,1776328915
U0005,P0396,5.0,1783576119
U0261,P0466,4.6,1781387664
U0056,P0105,5.0,1776626502
U0056,P0017,4.9,1781008815
U0175,P0392,4.5,1779454456
U0170,P0452,3.4,1779811545
U0193,P0140,5.0,1781565842
U0137,P0423,2.8,1781675066
U0168,P0399,4.4,1782073048
U0100,P0105,4.2,1780862872
U0014,P0057,5.0,1778013038
U0206,P0212,4.8,1782000009
U0138,P0223,3.6,1783117684
U0056,P0050,5.0,1779656773
U0099,P0363,4.4,1777934360
U0268,P0307,4.9,1778174932
U0226,P0179,5.0,1781013827
U0226,P0295,5.0,1778042648
U0034,P0486,5.0,1776730657
U0044,P0287,5.0,1779259707
U0105,P0035,3.8,1780363762
U0083,P0224,4.5,1779079450
U0184,P0376,5.0,1783556545
U0261,P0226,4.4,1781120718
U0053,P0358,5.0,1776831210
U0162,P0448,4.2,1781484426
U0152,P0212,5.0,1780107338
U0086,P0283,5.0,1778182615
U0271,P0245,5.0,1783651552
U0202,P0112,5.0,1782756411
U0263,P0226,4.8,1781980015
U0074,P0055,5.0,1778174956
U0072,P0168,5.0,1780523845
U0253,P0129,4.8,1778511831
U0224,P0496,4.8,1776744527
U0006,P0415,5.0,1779649594
U0173,P0152,5.0,1779014276
U0131,P0108,5.0,1783635647
U0123,P0383,4.7,1779469416
U0268,P0016,5.0,1776894501
U0049,P0129,5.0,1778883684
U0188,P0461,4.2,1779553293
U0013,P0283,3.7,1778907295
U0119,P0142,4.7,1782918568
U0129,P0444,5.0,1783554800
U0287,P0166,5.0,1776740230
U0265,P0163,4.3,1777540671
U0241,P0218,3.5,1780988130
U0008,P0030,5.0,1781715674
U0178,P0307,5.0,1783680056
U0006,P0177,4.6,1777096022
U0079,P0328,4.8,1776303194
U0063,P0245,3.2,1780931783
U0151,P0160,4.7,1778720538
U0224,P0222,4.8,1782892028
U0056,P0067,4.0,1780569079
U0001,P0046,5.0,1780258672
U0295,P0226,4.7,1781184121
U0038,P0168,5.0,1776287886
U0095,P0221,5.0,1780693503
U0191,P0415,5.0,1776315847
U0122,P0199,4.8,1777477005
U0127,P0446,5.0,1782375943
U0258,P0042,4.9,1781792701
U0101,P0317,5.0,1781725776
U0082,P0281,4.9,1781624768
U0214,P0117,5.0,1776232379
U0291,P0033,4.7,1777851183
U0148,P0174,4.7,1782478122
U0046,P0254,4.2,1778962769
U0023,P0270,5.0,1782722141
U0220,P0281,4.6,1776481590
U0134,P0223,4.5,1776207858
U0043,P0400,5.0,1779675883
U0071,P0245,4.6,1783168841
U0009,P0018,4.7,1779094899
U0171,P0300,3.9,1782352633
U0178,P0081,5.0,1783224727
U0242,P0396,4.9,1780792957
U0271,P0400,5.0,1783577634
U0209,P0036,5.0,1778261871
U0288,P0057,4.9,1781973710
U0147,P0427,5.0,1780116665
U0177,P0264,5.0,1781622546
U0040,P0201,4.0,1781242884
U0098,P0215,4.9,1781347381
U0207,P0153,5.0,1782312934
U0194,P0271,5.0,1778147142
U0033,P0112,4.3,1781982840
U0281,P0158,4.7,1778400614
U0140,P0012,5.0,1782053142
U0085,P0046,5.0,1778403246
U0004,P0040,4.9,1776802886
U0215,P0390,4.4,1777903973
U0299,P0245,5.0,1776358040
U0111,P0122,4.1,1783369479
U0152,P0444,3.5,1778377674
U0169,P0241,3.6,1781067542
U0221,P0062,3.6,1782625153
U0100,P0382,4.3,1781445604
U0136,P0239,4.4,1782763584
U0266,P0111,5.0,1783564761
U0245,P0066,4.6,1778005828
U0135,P0067,5.0,1782141847
U0127,P0457,3.8,1779985747
U0136,P0018,4.4,1782250367
U0231,P0320,3.8,1776069747
U0069,P0201,4.4,1780559548
U0198,P0413,5.0,1778999209
U0179,P0400,4.8,1781768866
U0125,P0107,5.0,1776254021
U0057,P0342,5.0,1782820993
U0238,P0148,3.7,1777330568
U0078,P0444,5.0,1779122089
U0201,P0415,4.0,1781428215
U0019,P0270,5.0,1777770197
U0203,P0112,4.0,1778066342
U0043,P0304,4.9,1778983543
U0177,P0273,4.9,1777895817
U0184,P0274,5.0,1781430250
U0053,P0430,4.0,1779377147
U0137,P0427,4.0,1777552730
U0133,P0119,5.0,1783164450
U0200,P0065,4.7,1777745298
U0115,P0082,5.0,1778720065
U0130,P0496,5.0,1779729089
U0210,P0053,2.7,1779822297
U0282,P0128,4.7,1781451984
U0009,P0307,5.0,1775950050
U0040,P0180,4.3,1781946798
U0113,P0300,2.1,1782123235
U0250,P0437,4.7,1776698957
U0281,P0288,5.0,1777387980
U0068,P0245,3.7,1783006510
U0263,P0314,5.0,1776483240
U0260,P0177,4.7,1777442324
U0022,P0227,4.6,1782130172
U0261,P0100,5.0,1779632960
U0197,P0238,5.0,1781124032
U0035,P0152,3.5,1782439080
U0187,P0297,5.0,1782429261
U0101,P0121,5.0,1777390347
U0260,P0129,5.0,1779458321
U0044,P0177,3.5,1780943624
U0254,P0183,5.0,1778832058
U0299,P0115,4.4,1779698257
U0234,P0148,4.7,1780452357
U0078,P0369,4.2,1780667528
U0040,P0187,3.9,1777733051
U0046,P0421,4.4,1776357903
U0058,P0054,4.4,1776004912
U0198,P0479,5.0,1781562484
U0054,P0264,5.0,1781609209
U0012,P0050,4.9,1781447186
U0004,P0292,4.6,1777005001
U0010,P0054,3.2,1778982874
U0055,P0389,3.9,1777347237
U0012,P0397,4.9,1776329416
U0242,P0361,4.4,1776484903
U0175,P0249,4.1,1781694402
U0243,P0478,4.3,1777465167
U0224,P0281,5.0,1782828639
U0249,P0212,5.0,1780397600
U0247,P0117,5.0,1777406546
U0212,P0245,5.0,1776034475
U0281,P0000,4.6,1781620915
U0097,P0396,5.0,1778102252
U0068,P0463,3.5,1778979080
U0284,P0257,5.0,1779515381
U0274,P0432,5.0,1776857792
U0276,P0323,5.0,1778104609
U0148,P0218,4.6,1778112439
U0243,P0239,5.0,1777290393
U0136,P0076,4.8,1781807724
U0261,P0387,5.0,1780687932
U0176,P0160,5.0,1778400430
U0148,P0481,5.0,1783030351
U0148,P0269,4.3,1777619046
U0027,P0083,5.0,1779502422
U0086,P0318,2.9,1781991914
U0027,P0158,4.9,1779309091
U0113,P0070,4.7,1778281997
U0004,P0214,5.0,1781474098
U0077,P0019,4.8,1778687756
U0222,P0245,5.0,1776067463
U0220,P0144,5.0,1783658828
U0269,P0401,5.0,1782883161
U0155,P0152,5.0,1781093211
U0032,P0297,4.6,1776097574
U0082,P0029,4.2,1777730679
U0286,P0192,4.9,1781906020
U0130,P0248,5.0,1776700778
U0044,P0219,5.0,1778284582
U0159,P0147,4.1,1783648496
U0042,P0083,3.9,1783611790
U0166,P0145,5.0,1780725654
U0130,P0442,4.2,1783180218
U0014,P0413,4.7,1779071002
U0235,P0099,5.0,1776237841
U0049,P0170,5.0,1778256228
U0051,P0222,4.6,1776375397
U0189,P0092,4.8,1782337316
U0037,P0123,5.0,1782348144
U0117,P0194,5.0,1782464687
U0295,P0367,3.2,1780110947
U0132,P0291,4.8,1778987562
U0134,P0494,3.0,1783018686
U0033,P0265,5.0,1781782483
U0218,P0084,4.7,1782374946
U0065,P0292,4.8,1782658908
U0282,P0418,4.5,1777031477
U0150,P0156,4.7,1783061096
U0280,P0034,5.0,1779530315
U0284,P0476,3.8,1780603558
U0204,P0228,5.0,1780991002
U0072,P0463,3.6,1780563750
U0233,P0481,5.0,1780526748
U0209,P0171,5.0,1781686012
U0115,P0105,4.1,1783050442
U0092,P0181,5.0,1777052096
U0117,P0285,5.0,1777396015
U0273,P0222,4.4,1780083792
U0205,P0289,4.3,1779268094
U0000,P0448,5.0,1777968979
U0106,P0307,5.0,1778185656
U0121,P0224,3.3,1779983422
U0171,P0337,4.1,1777428692
U0069,P0001,4.1,1782364113
U0263,P0327,4.8,1780819141
U0281,P0171,4.5,1780274338
U0258,P0054,5.0,1775934360
U0235,P0164,4.5,1782438995
U0197,P0135,5.0,1779722051
U0281,P0417,4.4,1781746757
U0111,P0415,5.0,1778161222
U0271,P0354,4.5,1783455148
U0080,P0141,4.8,1780561811
U0052,P0160,4.3,1782833490
U0296,P0088,5.0,1781398243
U0067,P0405,4.1,1783131328
U0123,P0448,5.0,1780169896
U0191,P0334,4.5,1779764940
U0132,P0052,3.4,1781094702
U0072,P0383,5.0,1775966714
U0144,P0050,5.0,1778064469
U0241,P0199,3.8,1777147418
U0219,P0440,4.8,1781109932
U0236,P0161,4.9,1781186089
U0094,P0317,5.0,1782211808
U0040,P0168,5.0,1779024525
U0186,P0354,4.5,1775962677
U0277,P0077,4.3,1779032772
U0188,P0382,5.0,1779893347
U0154,P0142,4.4,1778468381
U0283,P0448,5.0,1781341383
U0148,P0226,5.0,1777840721
U0167,P0318,4.9,1783136631
U0044,P0423,5.0,1779588899
U0295,P0272,4.9,1778178722
U0274,P0227,5.0,1781044414
U0081,P0283,4.2,1781335068
U0209,P0129,3.6,1776062958
U0267,P0274,4.1,1776559110
U0146,P0337,4.1,1781553204
U0270,P0282,5.0,1777498129
U0260,P0226,5.0,1782139249
U0012,P0399,4.8,1783642469
U0058,P0351,4.0,1776909665
U0128,P0157,5.0,1783078472
U0283,P0418,3.7,1781303225
U0096,P0131,3.5,1780180142
U0208,P0499,4.3,1782176362
U0219,P0077,3.4,1775990250
U0267,P0357,5.0,1781711065
U0114,P0160,4.0,1782795510
U0299,P0179,4.2,1777004166
U0154,P0430,5.0,1783702434
U0032,P0363,5.0,1781868275
U0232,P0396,5.0,1776478856
U0066,P0448,4.9,1783699353
U0065,P0393,4.4,1778419001
U0088,P0121,3.9,1783484832
U0250,P0116,3.7,1775964326
U0213,P0160,3.6,1782582842
U0195,P0177,3.1,1776204149
U0143,P0487,4.0,1776069239
U0096,P0054,4.9,1780847972
U0259,P0408,4.8,1782745733
U0011,P0250,4.9,1780690213
U0180,P0397,5.0,1783105411
U0296,P0177,3.8,1776214941
U0087,P0329,4.8,1782099297
U0063,P0427,3.8,1781347683
U0298,P0114,4.7,1781471059
U0297,P0093,3.8,1778057852
U0095,P0208,4.9,1780063415
U0257,P0338,5.0,1777009914
U0261,P0283,3.8,1776264290
U0279,P0177,5.0,1782074172
U0226,P0157,4.3,1780689231
U0239,P0054,5.0,1782524102
U0234,P0246,4.9,1778633247
U0219,P0408,4.0,1780945821
U0231,P0205,4.8,1777924886
U0005,P0011,4.8,1780776529
U0165,P0328,4.4,1783388050
U0119,P0070,4.4,1781100511
U0244,P0383,5.0,1780395782
U0121,P0045,4.1,1781259061
U0119,P0418,4.5,1782487466
U0184,P0283,5.0,1780625179
U0191,P0239,5.0,1780240166
U0246,P0343,5.0,1780252554
U0251,P0054,5.0,1778603636
U0167,P0180,4.6,1780529970
U0122,P0273,5.0,1782378526
U0000,P0213,5.0,1779428303
U0132,P0140,5.0,1775980425
U0232,P0476,5.0,1782063121
U0146,P0445,5.0,1776857772
U0130,P0284,4.6,1776544832
U0242,P0213,4.9,1776398838
U0077,P0318,5.0,1777254345
U0048,P0199,3.8,1777724915
U0187,P0276,5.0,1776776304
U0277,P0003,4.8,1778383909
U0111,P0117,5.0,1780242890
U0006,P0303,5.0,1783319544
U0239,P0075,5.0,1776812141
U0242,P0145,3.9,1780188174
U0064,P0379,5.0,1779208830
U0204,P0062,5.0,1780439119
U0219,P0381,5.0,1776644674
U0064,P0263,4.5,1778137298
U0086,P0034,4.3,1777691199
U0237,P0088,5.0,1778115126
U0189,P0337,5.0,1781104023
U0264,P0412,5.0,1776079956
U0261,P0297,4.9,1776438707
U0220,P0404,3.3,1778748634
U0190,P0397,5.0,1781643533
U0292,P0164,4.0,1776011799
U0166,P0078,4.9,1780002587
U0041,P0003,4.9,1782236233
U0043,P0199,4.7,1777156445
U0047,P0284,5.0,1782768581
U0189,P0354,5.0,1779246465
U0171,P0060,4.8,1777906115
U0051,P0150,4.0,1778359998
U0179,P0427,5.0,1781483479
U0234,P0333,5.0,1779117712
U0058,P0012,5.0,1778879937
U0076,P0236,4.3,1781364976
U0162,P0057,5.0,1781845406
U0159,P0222,4.8,1780046350
U0246,P0419,5.0,1777452058
U0156,P0348,5.0,1780305023
U0024,P0116,5.0,1778318832
U0156,P0280,5.0,1780900322
U0195,P0105,4.5,1780478114
U0069,P0034,5.0,1776996815
U0135,P0354,4.6,1781174701
U0295,P0349,5.0,1776526041
U0263,P0208,5.0,1781940252
U0219,P0204,4.2,1778077058
U0039,P0016,5.0,1777224699
U0248,P0329,5.0,1780998575
U0107,P0161,3.3,1778330639
U0085,P0142,5.0,1778584948
U0042,P0169,4.4,1777775621
U0071,P0427,4.9,1776649603
U0006,P0387,5.0,1780976814
U0244,P0307,4.3,1780668475
U0019,P0291,4.0,1779412085
U0026,P0017,5.0,1783144522
U0085,P0297,5.0,1775940360
U0052,P0346,3.2,1780197396
U0065,P0328,4.7,1782292517
U0292,P0297,4.7,1780702291
U0153,P0346,4.6,1783587175
U0133,P0049,4.8,1780635016
U0164,P0228,3.7,1777441654
U0197,P0267,5.0,1781911307
U0204,P0355,5.0,1781646761
U0176,P0328,4.7,1782960822
U0074,P0260,4.4,1781301583
U0289,P0129,5.0,1782715673
U0067,P0216,4.9,1777287568
U0226,P0129,5.0,1778379265
U0131,P0472,4.8,1781324757
U0084,P0208,4.5,1780895306
U0051,P0316,5.0,1776976240
U0011,P0205,4.1,1783593575
U0277,P0399,3.6,1776950660
U0089,P0099,3.6,1776120975
U0024,P0159,5.0,1776513463
U0163,P0252,4.3,1783303262
U0034,P0408,4.3,1778772148
U0218,P0426,5.0,1783458512
U0126,P0308,5.0,1779958653
U0201,P0468,3.5,1776398764
U0294,P0297,5.0,1778107707
U0140,P0235,5.0,1780304478
U0046,P0324,4.6,1776544358
U0281,P0092,4.9,1783677124
U0022,P0281,5.0,1782519564
U0053,P0055,5.0,1780872028
U0207,P0160,3.3,1777708808
U0214,P0128,5.0,1776879129
U0224,P0144,5.0,1783285852
U0082,P0243,5.0,1777345648
U0284,P0231,5.0,1776313102
U0281,P0018,4.0,1777873272
U0038,P0400,3.1,1783049645
U0288,P0272,4.2,1782487239
U0221,P0461,4.6,1778117170
U0114,P0354,5.0,1779630144
U0208,P0104,4.9,1779928697
U0209,P0476,4.8,1782546442
U0002,P0379,4.0,1780399236
U0243,P0297,3.6,1777499494
U0080,P0466,3.2,1777923527
U0217,P0161,3.9,1779573230
U0185,P0450,5.0,1778242254
U0241,P0195,3.4,1778024179
U0254,P0338,4.4,1779896977
U0123,P0067,5.0,1779921634
U0084,P0378,4.1,1779294603
U0208,P0363,4.9,1782021688
U0206,P0463,4.0,1776291785
U0089,P0002,4.1,1781599465
U0097,P0103,5.0,1778345250
U0298,P0466,5.0,1780710547
U0227,P0179,4.2,1780395091
U0040,P0112,5.0,1776220351
U0291,P0455,4.4,1778735482
U0182,P0140,3.9,1778642420
U0211,P0062,5.0,1782117302
U0261,P0262,4.7,1779476462
U0169,P0129,4.9,1780482279
U0191,P0382,5.0,1783213724
U0135,P0082,4.7,1778336095
U0079,P0340,4.7,1778865920
U0083,P0396,4.1,1779515148
U0232,P0199,3.9,1778261624
U0203,P0030,5.0,1776294696
U0268,P0158,4.5,1780379685
U0146,P0121,4.3,1779922684
U0070,P0025,4.4,1779210576
U0249,P0004,5.0,1780749674
U0239,P0274,4.8,1778753855
U0282,P0256,4.9,1779549021
U0156,P0433,5.0,1777589576
U0014,P0307,4.8,1776010246
U0264,P0352,4.0,1778777852
U0067,P0227,5.0,1783506968
U0277,P0150,5.0,1776647696
U0140,P0445,3.8,1781658651
U0129,P0241,5.0,1779416847
U0029,P0368,3.7,1780947861
U0164,P0247,5.0,1776874944
U0189,P0067,5.0,1780882477
U0004,P0263,5.0,1780962382
U0252,P0399,3.9,1776973647
U0049,P0307,5.0,1777544638
U0131,P0081,4.9,1779123248
U0295,P0141,3.1,1779805126
U0296,P0167,5.0,1777010019
U0169,P0242,5.0,1777259388
U0136,P0147,5.0,1782342264
U0040,P0299,4.1,1783503541
U0080,P0227,4.5,1775944526
U0198,P0444,2.7,1777489872
U0063,P0160,3.3,1779334687
U0140,P0369,4.3,1780562505
U0199,P0323,5.0,1782675641
U0281,P0329,5.0,1778340574
U0015,P0047,3.8,1782238838
U0280,P0161,2.9,1782774690
U0033,P0494,3.6,1781649496
U0132,P0490,5.0,1777072528
U0048,P0042,5.0,1779624834
U0165,P0423,5.0,1782670494
U0243,P0163,5.0,1776296709
U0057,P0376,4.7,1781072803
U0079,P0252,5.0,1782428620
U0021,P0444,4.0,1779599376
U0294,P0161,4.4,1778763997
U0137,P0219,5.0,1780195407
U0201,P0239,5.0,1781564213
U0213,P0263,5.0,1781331099
U0273,P0012,5.0,1780101418
U0037,P0011,5.0,1779041510
U0005,P0112,4.8,1780532068
U0081,P0289,4.4,1778731110
U0196,P0235,5.0,1777689871
U0164,P0235,4.5,1778322658
U0038,P0440,3.0,1780601836
U0105,P0276,5.0,1776797041
U0258,P0179,5.0,1778361760
U0156,P0351,4.9,1780055736
U0033,P0307,5.0,1781015734
U0104,P0396,5.0,1780889905
