product_id,name,category,brand,price,avg_rating,popularity,tags
P0489,KidoCraft Toys #489,Toys,KidoCraft,34.73,4.1,0.1486194370351833,battery-operated|eco-friendly
P0490,BeatLab Music #490,Music,BeatLab,113.8,4.7,0.01610304619202756,wireless|noise-cancelling|bluetooth
P0491,MotoMate Automotive #491,Automotive,MotoMate,167.7,4.0,0.04713948617591309,rust-proof|heavy-duty|weatherproof|universal
P0492,FreshCart Grocery #492,Grocery,FreshCart,34.03,2.6,0.10708924863913656,gluten-free|low-sugar|vegan
P0493,ToyTinker Toys #493,Toys,ToyTinker,24.26,3.9,0.013315846343420822,colorful|eco-friendly|educational
P0494,CozyNest Home & Kitchen #494,Home & Kitchen,CozyNest,47.52,3.9,0.1280923433405257,eco-friendly|rust-free
P0495,Beautea Beauty #495,Beauty,Beautea,52.12,5.0,0.09992480035133561,hydrating|anti-aging
P0496,UrbanWeave Fashion #496,Fashion,UrbanWeave,40.68,3.1,0.140795430092564,trendy|cotton|casual
P0497,LitHouse Books #497,Books,LitHouse,9.85,3.8,0.010523805787552666,fiction|self-help
P0498,AudioArc Music #498,Music,AudioArc,149.81,5.0,0.03821155891979434,bass-boost|noise-cancelling|portable
P0499,Beautea Beauty #499,Beauty,Beautea,37.82,4.3,0.21616764537645566,anti-aging|hydrating|paraben-free|vegan
